",tas"
"1973-09-30,-0.035152172842664454"
"1973-10-31,0.010822020814348958"
"1973-11-30,-0.025164139433840507"
"1973-12-31,-0.12839269963348734"
"1974-01-31,-0.28239968447238517"
"1974-02-28,-0.4465835170844602"
"1974-03-31,-0.23716211591800884"
"1974-04-30,-0.20168932470591788"
"1974-05-31,-0.12658530597649803"
"1974-06-30,-0.11528032035574175"
"1974-07-31,-0.135738978848722"
"1974-08-31,0.023082736509540278"
"1974-09-30,-0.09269041055326102"
"1974-10-31,-0.11529484787956436"
"1974-11-30,-0.1262135354871816"
"1974-12-31,-0.21389273650574073"
"1975-01-31,-0.09662919880044173"
"1975-02-28,-0.02088094903829383"
"1975-03-31,-0.01112923920613134"
"1975-04-30,-0.05196853719462321"
"1975-05-31,0.05300724349666533"
"1975-06-30,-0.06078338406131371"
"1975-07-31,-0.10466968773646382"
"1975-08-31,-0.23242184597390506"
"1975-09-30,-0.13950099925446646"
"1975-10-31,-0.1537125489188835"
"1975-11-30,-0.26358984845683514"
"1975-12-31,-0.2467718506993115"
"1976-01-31,-0.16959350989778355"
"1976-02-29,-0.2318612427234862"
"1976-03-31,-0.3369236460650308"
"1976-04-30,-0.18590007607494485"
"1976-05-31,-0.3588058562683114"
"1976-06-30,-0.23977908152835567"
"1976-07-31,-0.17275203164665492"
"1976-08-31,-0.24235126633501103"
"1976-09-30,-0.15119452339761183"
"1976-10-31,-0.3322861969783799"
"1976-11-30,-0.13943367867049486"
"1976-12-31,-0.0294588905834883"
"1977-01-31,0.15336633939708233"
"1977-02-28,0.10381478828354637"
"1977-03-31,0.0747554511371204"
"1977-04-30,0.1344658145816009"
"1977-05-31,0.22771345826385406"
"1977-06-30,0.20780508372692466"
"1977-07-31,0.1425191281503502"
"1977-08-31,0.12983289232684775"
"1977-09-30,-0.001990324741698222"
"1977-10-31,-0.016172229818826777"
"1977-11-30,0.12106576063277398"
"1977-12-31,-0.04011388739517684"
"1978-01-31,0.03699553842255344"
"1978-02-28,0.07385508446651294"
"1978-03-31,0.059285985761931774"
"1978-04-30,0.05321856377467798"
"1978-05-31,0.011515900596125688"
"1978-06-30,-0.05506643474233078"
"1978-07-31,0.01626504149635208"
"1978-08-31,-0.2168574050958623"
"1978-09-30,0.0417457878465565"
"1978-10-31,-0.059895513815020715"
"1978-11-30,0.09177942835148123"
"1978-12-31,0.010227290639436629"
"1979-01-31,0.05168119882531599"
"1979-02-28,-0.1795180656915049"
"1979-03-31,0.06694152094397011"
"1979-04-30,0.07699999241160889"
"1979-05-31,-0.022435744148058694"
"1979-06-30,0.05019165098616632"
"1979-07-31,0.018005762571337208"
"1979-08-31,0.11452477541928435"
"1979-09-30,0.17285155539283992"
"1979-10-31,0.14730756318516502"
"1979-11-30,0.20778532591296908"
"1979-12-31,0.38596205180423665"
"1980-01-31,0.25272609822677894"
"1980-02-29,0.36070431092629607"
"1980-03-31,0.21667272711867702"
"1980-04-30,0.23393514062659207"
"1980-05-31,0.24568769475520025"
"1980-06-30,0.1318071544388639"
"1980-07-31,0.2063638384447747"
"1980-08-31,0.16441017432576666"
"1980-09-30,0.12357978884820131"
"1980-10-31,0.09704444530405405"
"1980-11-30,0.20625902156683554"
"1980-12-31,0.11367442369973277"
"1981-01-31,0.44390386913853574"
"1981-02-28,0.3365468636897039"
"1981-03-31,0.3307742209083908"
"1981-04-30,0.19894963648239625"
"1981-05-31,0.14773262862866815"
"1981-06-30,0.24469397628092687"
"1981-07-31,0.26434664288358206"
"1981-08-31,0.3120525830027891"
"1981-09-30,0.13677009221785336"
"1981-10-31,0.05529363085398495"
"1981-11-30,0.16566867370894947"
"1981-12-31,0.3634115929402411"
"1982-01-31,-0.024068523784853416"
"1982-02-28,0.0682171435665546"
"1982-03-31,-0.13698223596092668"
"1982-04-30,0.02040259344646829"
"1982-05-31,0.09071928206703803"
"1982-06-30,-0.0013139228262286848"
"1982-07-31,0.07584493966438532"
"1982-08-31,-0.04558822504178641"
"1982-09-30,0.01653433391331215"
"1982-10-31,0.04106188481013009"
"1982-11-30,0.029048066117320418"
"1982-12-31,0.27728457454819827"
"1983-01-31,0.3584244041872764"
"1983-02-28,0.3363555636219827"
"1983-03-31,0.24756545485394682"
"1983-04-30,0.17535253103482698"
"1983-05-31,0.2220451381134221"
"1983-06-30,0.1669158599833844"
"1983-07-31,0.1149274890986927"
"1983-08-31,0.28377086163122717"
"1983-09-30,0.32605868434057755"
"1983-10-31,0.1131483824589948"
"1983-11-30,0.24547733331020627"
"1983-12-31,0.09602167582901913"
"1984-01-31,0.15764054533084848"
"1984-02-29,0.020019829506387164"
"1984-03-31,0.14398187680805827"
"1984-04-30,0.010137831056216977"
"1984-05-31,0.2143313898417469"
"1984-06-30,-0.03857530542544066"
"1984-07-31,0.02486531526424913"
"1984-08-31,0.0892366625496454"
"1984-09-30,0.12719487234424812"
"1984-10-31,0.04090209584058748"
"1984-11-30,-0.057650038974237997"
"1984-12-31,-0.1560285474263927"
"1985-01-31,0.1155557979692907"
"1985-02-28,-0.10418367393363319"
"1985-03-31,0.04271184884877696"
"1985-04-30,0.0028204513465459663"
"1985-05-31,0.06798749397805198"
"1985-06-30,0.12117827641393603"
"1985-07-31,-0.02289171279198822"
"1985-08-31,0.14313629321577398"
"1985-09-30,0.11767926495786561"
"1985-10-31,0.03932827788205631"
"1985-11-30,0.018120725756785104"
"1985-12-31,0.055314327700076354"
"1986-01-31,0.11670127946494155"
"1986-02-28,0.30935888342411344"
"1986-03-31,0.13820964063116783"
"1986-04-30,0.13485684213933394"
"1986-05-31,0.13101041870480526"
"1986-06-30,0.039869340646586114"
"1986-07-31,0.0429542967371901"
"1986-08-31,0.08790163220241975"
"1986-09-30,0.024142633958754572"
"1986-10-31,0.05100455630392313"
"1986-11-30,0.04011415879462451"
"1986-12-31,0.03212002036976833"
"1987-01-31,0.22004549300749932"
"1987-02-28,0.31599578279801155"
"1987-03-31,0.10425132593184765"
"1987-04-30,0.18893070915292198"
"1987-05-31,0.1693957268860661"
"1987-06-30,0.26585032385308"
"1987-07-31,0.34769196849356293"
"1987-08-31,0.21050136121174512"
"1987-09-30,0.2659354896822508"
"1987-10-31,0.26956237444856107"
"1987-11-30,0.18613108165345502"
"1987-12-31,0.37202516713249395"
"1988-01-31,0.4591287293086298"
"1988-02-29,0.3330215294559543"
"1988-03-31,0.38519632951288796"
"1988-04-30,0.32767172426688246"
"1988-05-31,0.3193327528561481"
"1988-06-30,0.3303665736662834"
"1988-07-31,0.25568588309540363"
"1988-08-31,0.2576782726713969"
"1988-09-30,0.25825685198285486"
"1988-10-31,0.2547089936553189"
"1988-11-30,0.028571693206154512"
"1988-12-31,0.17620138085736708"
"1989-01-31,-0.02600501152761673"
"1989-02-28,0.23738506596050896"
"1989-03-31,0.1851278885251615"
"1989-04-30,0.1495858064737979"
"1989-05-31,0.03825666680593565"
"1989-06-30,0.09383322679329463"
"1989-07-31,0.26380813549767856"
"1989-08-31,0.2522334450526452"
"1989-09-30,0.29773391941098964"
"1989-10-31,0.2600190783247316"
"1989-11-30,0.11531051781521282"
"1989-12-31,0.28371441641784545"
"1990-01-31,0.2827737385549349"
"1990-02-28,0.27884815498581433"
"1990-03-31,0.6347864553457524"
"1990-04-30,0.4940244922489812"
"1990-05-31,0.40596973694474914"
"1990-06-30,0.3151887915218171"
"1990-07-31,0.3796524118047931"
"1990-08-31,0.2809509517365802"
"1990-09-30,0.22031836916823508"
"1990-10-31,0.3864597306813414"
"1990-11-30,0.358991783389718"
"1990-12-31,0.28878503018206403"
"1991-01-31,0.3034011316614531"
"1991-02-28,0.40704579716345896"
"1991-03-31,0.2474083605798333"
"1991-04-30,0.4360086757182311"
"1991-05-31,0.31398752803671337"
"1991-06-30,0.43347690932605276"
"1991-07-31,0.4674166543963792"
"1991-08-31,0.36204178727964537"
"1991-09-30,0.3528354147494299"
"1991-10-31,0.2511824329851613"
"1991-11-30,0.2536413287242086"
"1991-12-31,0.23831234740554672"
"1992-01-31,0.36292843600752384"
"1992-02-29,0.3484493300186179"
"1992-03-31,0.30922496880923594"
"1992-04-30,0.1618523906522452"
"1992-05-31,0.16797746243914552"
"1992-06-30,0.15643431787784812"
"1992-07-31,0.005340143872565326"
"1992-08-31,0.03774724104670508"
"1992-09-30,-0.08989003487202328"
"1992-10-31,-0.022682327022959865"
"1992-11-30,-0.03733941926180803"
"1992-12-31,0.09871902342042724"
"1993-01-31,0.2610266296738405"
"1993-02-28,0.2833344592920892"
"1993-03-31,0.2360800692907433"
"1993-04-30,0.1951488249921081"
"1993-05-31,0.1950330471700218"
"1993-06-30,0.1644598369283753"
"1993-07-31,0.15863110954711637"
"1993-08-31,0.08418278799246298"
"1993-09-30,0.0455209991171702"
"1993-10-31,0.1505165450848702"
"1993-11-30,0.06566894969294505"
"1993-12-31,0.14829830816607334"
"1994-01-31,0.20031648735995128"
"1994-02-28,0.01401540107684033"
"1994-03-31,0.23547027336664292"
"1994-04-30,0.2555820499033711"
"1994-05-31,0.2076949962822097"
"1994-06-30,0.31435218438519114"
"1994-07-31,0.18217761627194362"
"1994-08-31,0.17327849138624515"
"1994-09-30,0.2722316178673528"
"1994-10-31,0.3469640470709118"
"1994-11-30,0.3531186025308945"
"1994-12-31,0.24739545328580248"
"1995-01-31,0.4136032591363954"
"1995-02-28,0.640134389348817"
"1995-03-31,0.3564086066318272"
"1995-04-30,0.42731212437659116"
"1995-05-31,0.26464352273682373"
"1995-06-30,0.37844237923776847"
"1995-07-31,0.44184982756710717"
"1995-08-31,0.3916130183977387"
"1995-09-30,0.2795715460534721"
"1995-10-31,0.3794012393315199"
"1995-11-30,0.37539727940278816"
"1995-12-31,0.17401670184748003"
"1996-01-31,0.2163967472397677"
"1996-02-29,0.4615568918080622"
"1996-03-31,0.28837238655907094"
"1996-04-30,0.25163049726793896"
"1996-05-31,0.23714962373744786"
"1996-06-30,0.21651413510339887"
"1996-07-31,0.32539060388221486"
"1996-08-31,0.35149436733197625"
"1996-09-30,0.20457507361723729"
"1996-10-31,0.12766547148904844"
"1996-11-30,0.3162583153985816"
"1996-12-31,0.32326885175136766"
"1997-01-31,0.2490360279158218"
"1997-02-28,0.30442295995144086"
"1997-03-31,0.3970851563500199"
"1997-04-30,0.3775284072654726"
"1997-05-31,0.3171088483346803"
"1997-06-30,0.49175587304918544"
"1997-07-31,0.3461334997796197"
"1997-08-31,0.40574696437820706"
"1997-09-30,0.46749128450270727"
"1997-10-31,0.5718022189990015"
"1997-11-30,0.6157149752502921"
"1997-12-31,0.5238759541651343"
"1998-01-31,0.5629589024055722"
"1998-02-28,0.7973741816959483"
"1998-03-31,0.5894700625348102"
"1998-04-30,0.6508935947088861"
"1998-05-31,0.6390668018644354"
"1998-06-30,0.6679476092290777"
"1998-07-31,0.6590941762829613"
"1998-08-31,0.6453172912053046"
"1998-09-30,0.43478082662474293"
"1998-10-31,0.4110902739528969"
"1998-11-30,0.3822415828777123"
"1998-12-31,0.4875624405249877"
"1999-01-31,0.38727380080207996"
"1999-02-28,0.6039603647324292"
"1999-03-31,0.2638387795968772"
"1999-04-30,0.2694757547975061"
"1999-05-31,0.24778160991610484"
"1999-06-30,0.3247682038947128"
"1999-07-31,0.31040749778939775"
"1999-08-31,0.30258029211451515"
"1999-09-30,0.2760267383611076"
"1999-10-31,0.30699936754711266"
"1999-11-30,0.286917746451044"
"1999-12-31,0.31378938457527383"
"2000-01-31,0.18133691895953014"
"2000-02-29,0.4991519410763635"
"2000-03-31,0.4450428837822206"
"2000-04-30,0.538415368138373"
"2000-05-31,0.30583385474863545"
"2000-06-30,0.35022558935289977"
"2000-07-31,0.3257622588022756"
"2000-08-31,0.37472019658421146"
"2000-09-30,0.3107708889204918"
"2000-10-31,0.19478564079777086"
"2000-11-30,0.24529690688956107"
"2000-12-31,0.2016749440156827"
"2001-01-31,0.3641735596898822"
"2001-02-28,0.3918913794387107"
"2001-03-31,0.5204521772855116"
"2001-04-30,0.45251646659972394"
"2001-05-31,0.48934218733367324"
"2001-06-30,0.4459130445072333"
"2001-07-31,0.5091294408498994"
"2001-08-31,0.507493587934895"
"2001-09-30,0.49257064379713794"
"2001-10-31,0.46419921363510647"
"2001-11-30,0.6921168313535492"
"2001-12-31,0.5415656808691084"
"2002-01-31,0.6473876388373582"
"2002-02-28,0.6426373021091426"
"2002-03-31,0.7994002504604384"
"2002-04-30,0.5682065713973625"
"2002-05-31,0.5028069918030905"
"2002-06-30,0.4493149000255623"
"2002-07-31,0.5694793606265286"
"2002-08-31,0.4984804198285556"
"2002-09-30,0.5019240275755315"
"2002-10-31,0.5004375645503794"
"2002-11-30,0.49447988299059986"
"2002-12-31,0.34704302775687595"
"2003-01-31,0.6538836097278059"
"2003-02-28,0.485623467348444"
"2003-03-31,0.4836408847415302"
"2003-04-30,0.4727716512549957"
"2003-05-31,0.5222817569056833"
"2003-06-30,0.4251341473463262"
"2003-07-31,0.48383972144252774"
"2003-08-31,0.612103243704255"
"2003-09-30,0.5746868714622808"
"2003-10-31,0.6567765453360174"
"2003-11-30,0.499072102499977"
"2003-12-31,0.6602281223189034"
"2004-01-31,0.5089659174090125"
"2004-02-29,0.6348689755139882"
"2004-03-31,0.5282556461410369"
"2004-04-30,0.5227924719762738"
"2004-05-31,0.3509264476610509"
"2004-06-30,0.31097006935719557"
"2004-07-31,0.23719142860577339"
"2004-08-31,0.45830214322042784"
"2004-09-30,0.4672671546255897"
"2004-10-31,0.5229286733982523"
"2004-11-30,0.6510513910326853"
"2004-12-31,0.414928363006825"
"2005-01-31,0.6500713442412195"
"2005-02-28,0.5338277116966267"
"2005-03-31,0.6459099267841997"
"2005-04-30,0.6316499442571122"
"2005-05-31,0.5532090281046852"
"2005-06-30,0.5688212996971374"
"2005-07-31,0.5548811787670868"
"2005-08-31,0.5809893445987965"
"2005-09-30,0.634054904931111"
"2005-10-31,0.6844367205861619"
"2005-11-30,0.6432207611725335"
"2005-12-31,0.6012785961873868"
"2006-01-31,0.4999044082783895"
"2006-02-28,0.6455558848351237"
"2006-03-31,0.5436840078855474"
"2006-04-30,0.48621996473456475"
"2006-05-31,0.47178114975448965"
"2006-06-30,0.5718818415545777"
"2006-07-31,0.4763779118430234"
"2006-08-31,0.6333705877761237"
"2006-09-30,0.5499710739343614"
"2006-10-31,0.613747137758426"
"2006-11-30,0.6608605328995079"
"2006-12-31,0.7172778378206783"
"2007-01-31,0.8930489071183998"
"2007-02-28,0.6396717258989553"
"2007-03-31,0.5919485769585782"
"2007-04-30,0.7261496980780098"
"2007-05-31,0.5801220417972006"
"2007-06-30,0.5006901118592604"
"2007-07-31,0.5630121640907587"
"2007-08-31,0.5837867215733222"
"2007-09-30,0.5083472971518023"
"2007-10-31,0.5590798293700076"
"2007-11-30,0.5355275424058281"
"2007-12-31,0.4190313656443494"
"2008-01-31,0.21021158168596088"
"2008-02-29,0.2693002026253328"
"2008-03-31,0.61367483313223"
"2008-04-30,0.44805114236466664"
"2008-05-31,0.4324892397617631"
"2008-06-30,0.38399752699674494"
"2008-07-31,0.5340772885893653"
"2008-08-31,0.4527676395426012"
"2008-09-30,0.5480161690975387"
"2008-10-31,0.5909558139746903"
"2008-11-30,0.6322025905517343"
"2008-12-31,0.47205408658516995"
"2009-01-31,0.5902990828321716"
"2009-02-28,0.4712784434587061"
"2009-03-31,0.446841005274759"
"2009-04-30,0.528052000500152"
"2009-05-31,0.5503383768164523"
"2009-06-30,0.6234883173995122"
"2009-07-31,0.6807455272727956"
"2009-08-31,0.6221324506383215"
"2009-09-30,0.6817708662268211"
"2009-10-31,0.6202136424112058"
"2009-11-30,0.7060583291064595"
"2009-12-31,0.6401617543151126"
"2010-01-31,0.7106075522344135"
"2010-02-28,0.7901331295712072"
"2010-03-31,0.8602274191040931"
"2010-04-30,0.8335469371991097"
"2010-05-31,0.7149151764951405"
"2010-06-30,0.645003347457295"
"2010-07-31,0.6174179600743445"
"2010-08-31,0.6146317608759594"
"2010-09-30,0.5642509152304165"
"2010-10-31,0.642135427532565"
"2010-11-30,0.7345654632941145"
"2010-12-31,0.43702229978163665"
"2011-01-31,0.45676904138403807"
"2011-02-28,0.42912034661478515"
"2011-03-31,0.5563973795592426"
"2011-04-30,0.6022154674194486"
"2011-05-31,0.4433623606190633"
"2011-06-30,0.548212714898587"
"2011-07-31,0.6449120826615286"
"2011-08-31,0.6510248732688857"
"2011-09-30,0.5379411615653542"
"2011-10-31,0.5763365966829798"
"2011-11-30,0.5112522866153901"
"2011-12-31,0.49482837039523647"
"2012-01-31,0.36955420466332883"
"2012-02-29,0.46470879512929925"
"2012-03-31,0.4209961036385325"
"2012-04-30,0.6105002073255824"
"2012-05-31,0.6589486194491571"
"2012-06-30,0.6293510096699432"
"2012-07-31,0.5677964654574897"
"2012-08-31,0.644943878026108"
"2012-09-30,0.6475912049512857"
"2012-10-31,0.732162587616327"
"2012-11-30,0.7210487224086737"
"2012-12-31,0.4636831123444364"
"2013-01-31,0.6078035966850847"
"2013-02-28,0.5265165734060013"
"2013-03-31,0.5829417224725073"
"2013-04-30,0.5748126580885163"
"2013-05-31,0.5568857119923135"
"2013-06-30,0.6593197197532646"
"2013-07-31,0.5891784567568717"
"2013-08-31,0.6352066877510076"
"2013-09-30,0.7221901934418663"
"2013-10-31,0.6503963153696233"
"2013-11-30,0.7700114203744726"
"2013-12-31,0.6076413182590201"
"2014-01-31,0.6695646166601759"
"2014-02-28,0.49080652040402967"
"2014-03-31,0.6945279937223822"
"2014-04-30,0.736312258695655"
"2014-05-31,0.7370878388228091"
"2014-06-30,0.6174745365359305"
"2014-07-31,0.5809605933581357"
"2014-08-31,0.733774975223006"
"2014-09-30,0.7567690000458172"
"2014-10-31,0.7423640838889506"
"2014-11-30,0.63000284465674"
"2014-12-31,0.6848145421657068"
"2015-01-31,0.7400081989849044"
"2015-02-28,0.7817502360281022"
"2015-03-31,0.795283711301291"
"2015-04-30,0.700915745161684"
"2015-05-31,0.730985585948354"
"2015-06-30,0.7596304731716146"
"2015-07-31,0.7145488267971261"
"2015-08-31,0.7991504107493483"
"2015-09-30,0.826093143621132"
"2015-10-31,1.0153373194084294"
"2015-11-30,0.995985899683999"
"2015-12-31,1.0416830668119221"
"2016-01-31,1.087753623967982"
"2016-02-29,1.2235882203765267"
"2016-03-31,1.1820778260509968"
"2016-04-30,1.0296462707547624"
"2016-05-31,0.8804873724957352"
"2016-06-30,0.7770808295195917"
"2016-07-31,0.7777267986156576"
"2016-08-31,0.9485763027697964"
"2016-09-30,0.8455436085485596"
"2016-10-31,0.8190290060050964"
"2016-11-30,0.8444865735037369"
"2016-12-31,0.7791289871605075"
"2017-01-31,0.9519714873831902"
"2017-02-28,1.0670907909495364"
"2017-03-31,1.0645918530599021"
"2017-04-30,0.8459976078776518"
"2017-05-31,0.7798253980929277"
"2017-06-30,0.6575456009769164"
"2017-07-31,0.8045851881510245"
"2017-08-31,0.8109908581186344"
"2017-09-30,0.7293016235126486"
"2017-10-31,0.8094920726387597"
"2017-11-30,0.8058706040725161"
"2017-12-31,0.8148281006591418"
"2018-01-31,0.7106047199205224"
"2018-02-28,0.7957913939811305"
"2018-03-31,0.7900750987005013"
"2018-04-30,0.8223177853404448"
"2018-05-31,0.7131685707709455"
"2018-06-30,0.7375257131216654"
"2018-07-31,0.7334141889874924"
"2018-08-31,0.7347392222575436"
"2018-09-30,0.6758675716097241"
"2018-10-31,0.869320805411824"
"2018-11-30,0.7447671328539711"
"2018-12-31,0.8242561981766352"
"2019-01-31,0.7995957996349745"
"2019-02-28,0.8442262843036061"
"2019-03-31,1.0757369159487329"
"2019-04-30,0.9388050247088142"
"2019-05-31,0.7776251038510255"
"2019-06-30,0.8091199354254538"
"2019-07-31,0.8571951719749151"
"2019-08-31,0.8582541089019784"
"2019-09-30,0.8026574933305289"
"2019-10-31,0.9556283962519376"
"2019-11-30,0.9372168419009363"
"2019-12-31,1.0368101078641"
"2020-01-31,1.0694563478914998"
"2020-02-29,1.1133685519247398"
"2020-03-31,1.0943997402013992"
"2020-04-30,1.062672240405131"
"2020-05-31,0.9079270349936047"
"2020-06-30,0.8251334091481255"
"2020-07-31,0.8160764395625019"
"2020-08-31,0.8010114297760096"
"2020-09-30,0.8670322939480732"
"2020-10-31,0.8107299316500505"
"2020-11-30,1.0130944454764126"
"2020-12-31,0.6926236553514155"
" "
